Condition,RedToyReward,YellowToyReward,LearnC,LearnR,TeachC,TeachR,DiscoverC,DiscoverR,ExploreProb,TeacherReward,Decision
Unequal_Costs,104,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,104,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,104,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,104,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,104,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,104,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,104,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,105,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,105,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,105,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,105,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,105,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,105,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,105,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,105,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,105,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,106,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,106,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,106,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,106,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,106,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,106,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,106,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,106,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,106,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,107,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,107,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,107,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,107,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,107,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,107,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,107,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,107,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,107,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,108,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,108,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,108,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,108,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,108,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,108,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,108,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,108,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,108,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,109,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,109,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,109,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,109,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,109,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,109,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,109,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,109,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,109,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,110,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,110,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,110,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,110,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,110,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,110,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,110,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,110,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,110,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,111,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,111,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,111,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,111,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,111,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,111,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,111,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,111,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,111,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,112,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,112,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,112,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,112,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,112,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,112,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,112,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,112,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,112,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,113,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,113,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,113,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,113,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,113,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,113,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,113,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,113,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,113,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,114,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,114,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,114,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,114,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,114,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,114,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,114,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,114,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,114,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,115,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,115,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,115,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,115,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,115,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,115,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,115,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,115,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,115,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,116,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,116,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,116,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,116,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,116,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,116,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,116,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,116,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,116,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,117,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,117,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,117,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,117,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,117,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,117,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,117,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,117,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,117,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,118,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,118,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,118,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,118,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,118,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,118,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,118,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,118,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,118,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,119,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,119,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,119,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,119,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,119,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,119,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,119,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,119,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,119,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,120,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,120,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,120,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,120,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,120,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,120,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,120,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,120,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,120,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,121,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,121,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,121,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,121,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,121,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,121,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,121,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,121,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,121,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,122,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,122,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,122,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,122,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,122,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,122,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,122,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,122,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,122,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,123,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,123,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,123,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,123,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,123,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,123,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,123,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,123,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,123,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,124,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,124,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,124,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,124,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,124,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,124,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,124,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,124,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,124,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,125,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,125,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,125,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,125,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,125,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,125,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,125,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,125,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,125,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,126,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,126,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,126,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,126,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,126,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,126,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,126,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,126,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,126,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,127,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,127,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,127,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,127,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,127,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,127,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,127,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,127,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,127,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,128,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,128,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,128,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,128,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,128,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,128,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,128,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,128,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,128,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,129,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,129,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,129,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,129,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,129,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,129,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,129,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,129,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,129,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,130,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,130,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,130,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,130,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,130,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,130,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,130,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,130,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,130,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,131,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,131,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,131,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,131,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,131,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,131,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,131,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,131,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,131,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,132,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,132,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,132,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,132,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,132,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,132,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,132,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,132,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,132,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,133,35,0,0,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,133,35,1,1,0,1,0,0,1,Variable,RedToy
Unequal_Costs,133,35,1,1,0,1,1,1,1,Variable,RedToy
Equal_Costs,133,35,0,0,0,1,1,1,1,Variable,Either
Equal_Costs,133,35,1,1,0,1,0,0,1,Variable,RedToy
Equal_Costs,133,35,1,1,0,1,1,1,1,Variable,RedToy
Matched_Rewards,35,35,0,0,0,1,1,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,1,0,1,0,0,1,Variable,RedToy
Matched_Rewards,35,35,1,1,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,133,0,0,0,1,1,1,1,Variable,YellowToy
Inverted_Rewards,35,133,1,1,0,1,0,0,1,Variable,YellowToy
Inverted_Rewards,35,133,1,1,0,1,1,1,1,Variable,YellowToy
Unequal_Costs,1,35,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,1,35,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,1,35,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,1,35,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,35,35,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,35,1,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,35,1,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,2,35,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,2,35,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,2,35,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,2,35,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,35,35,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,35,2,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,35,2,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,3,35,1,0,0,1,1,0,1,Variable,YellowToy
Unequal_Costs,3,35,0,1,0,1,0,1,1,Variable,YellowToy
Equal_Costs,3,35,1,0,0,1,1,0,1,Variable,YellowToy
Equal_Costs,3,35,0,1,0,1,0,1,1,Variable,YellowToy
Matched_Rewards,35,35,1,0,0,1,1,0,1,Variable,YellowToy
Matched_Rewards,35,35,0,1,0,1,0,1,1,Variable,Either
Inverted_Rewards,35,3,1,0,0,1,1,0,1,Variable,RedToy
Inverted_Rewards,35,3,0,1,0,1,0,1,1,Variable,RedToy
Unequal_Costs,4,35,1,0,0,1,1,0,1,Variable,YellowToy
